vertical_position_uncertainty,heading,horizontal_speed_uncertainty,classification,horizontal_speed,horizontal_position_uncertainty,id,vertical_velocity,vertical_velocity_uncertainty,heading_uncertainty,timestamp,map_link_id,sensor_id,query_since,lon,lat,alt,map_matched_lon,map_matched_lat,map_matched_alt,group_id
0.1941529214382171,8.228851318359375,0.7668601781416876,VEHICLE,0.1472339185282898,0.2599212206923725,11577183.0,-0.0012385849840939,0.359895259141922,31.0640926361084,2023-07-01T13:01:24.314028+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829054812373,35.38734465199413,29.63692321777344,139.4282825484855,35.387346065904545,29.63692321777344,26
0.2042820006608963,8.282546997070312,0.7704283554452334,VEHICLE,0.1675947340334885,0.2721221929998506,11577183.0,-0.0028327070176601,0.3626561164855957,31.24030113220215,2023-07-01T13:01:24.413549+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829132860476,35.38734491852327,29.63474216461181,139.42828265034493,35.387346452377905,29.63474216461181,26
0.1925895810127258,8.508255004882812,0.756994118443986,VEHICLE,0.0215054864756242,0.2581919654725831,11577183.0,-0.0019037963356822,0.3580457866191864,31.450166702270508,2023-07-01T13:01:24.515818+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.4282890232549,35.387343643842286,29.63566329479217,139.4282822262298,35.387344842469325,29.63566329479217,26
0.1981933414936065,9.091506958007812,0.7573115409891659,VEHICLE,0.0676858893607761,0.2651792846645625,11577183.0,-0.0009276889031752,0.359999269247055,31.70330047607422,2023-07-01T13:01:24.612945+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42828735023602,35.38734281388061,29.6367525100708,139.42828194350864,35.38734376733441,29.6367525100708,26
0.2231078743934631,9.034347534179688,0.7648663395408376,VEHICLE,0.113538299769441,0.2949790234022926,11577183.0,-0.0008545985911041,0.368164598941803,31.723562240600582,2023-07-01T13:01:24.715220+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42828753481862,35.38734217670791,29.636753582954405,139.42828179156126,35.38734318950737,29.636753582954405,26
0.2047222852706909,8.307266235351562,0.7598100304964251,VEHICLE,0.0394455794443076,0.2733291268713237,11577183.0,-0.004848064854741,0.3611242473125458,31.75251197814941,2023-07-01T13:01:24.812360+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42828939146457,35.38734369452381,29.63134160041809,139.42828225528464,35.38734495295938,29.63134160041809,26
0.203767791390419,8.233184814453125,0.7634546479942339,VEHICLE,0.1042651400626064,0.2720992084955789,11577183.0,-0.0023404243402183,0.3606143295764923,31.808895111083984,2023-07-01T13:01:24.914632+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829050093818,35.38734438096021,29.63417270183563,139.42828247813074,35.38734579896571,29.63417270183563,26
0.2003957629203796,8.6251220703125,0.7627862023759556,VEHICLE,0.1198351174175256,0.2680919350092553,11577183.0,0.0004683018196374,0.3595576286315918,31.892257690429688,2023-07-01T13:01:25.016689+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.4282912762825,35.38734457467697,29.637674593925475,139.4282825614252,35.3873461150001,29.637674593925475,26
0.2004382163286209,9.260772705078123,0.7590029284827097,VEHICLE,0.1013044019752987,0.2684793130418522,11577183.0,-0.0006990281981416,0.3602553009986877,31.99892807006836,2023-07-01T13:01:25.108601+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829176521963,35.3873443973714,29.636155748367308,139.42828253853696,35.387346028158056,29.636155748367308,26
0.1969263851642608,9.156356811523438,0.7676817169614634,VEHICLE,0.1826869499777752,0.2639367291216413,11577183.0,-0.0007212417549453,0.3587718904018402,32.15608215332031,2023-07-01T13:01:25.216313+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829133422717,35.38734553252134,29.636051082611083,139.42828280521843,35.38734703999632,29.636051082611083,26
0.1985700875520706,10.1783447265625,0.7606332401475666,VEHICLE,0.1578665704745796,0.2663676851080829,11577183.0,0.0003800267295446,0.3598218858242035,32.326622009277344,2023-07-01T13:01:25.313143+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829194640586,35.38734532150084,29.637444400787352,139.4282827793253,35.387346941753,29.637444400787352,26
0.195345401763916,10.890777587890623,0.749294928773864,VEHICLE,0.0773483132780221,0.2624687245476879,11577183.0,-0.0022393672261387,0.3587806522846222,32.5412712097168,2023-07-01T13:01:25.415430+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829212018302,35.38734447713344,29.63401927947998,139.42828257442295,35.38734616431602,29.63401927947998,26
0.2240559607744217,10.333587646484377,0.754622019027262,VEHICLE,0.0121285150512943,0.2971688211012924,11577183.0,-0.0018630670383572,0.3686802089214325,32.84012222290039,2023-07-01T13:01:25.495759+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829178903233,35.38734380016642,29.634296917915343,139.42828238920262,35.38734546155625,29.634296917915343,26
0.2194634079933166,10.976364135742188,0.7498448676500051,VEHICLE,0.0413856511585069,0.2906868796286163,11577183.0,0.0016135415062308,0.364019513130188,33.27325439453125,2023-07-01T13:01:25.615248+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829241383566,35.387344079171555,29.63864042758941,139.42828248727466,35.38734583365948,29.63864042758941,26
0.1702311187982559,8.23895263671875,0.7693330752209862,VEHICLE,0.1980212488126911,0.2308404914563211,11577183.0,0.0036819160450249,0.3481368720531463,33.1450080871582,2023-07-01T13:01:25.715311+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829119074165,35.3873462055417,29.641568326950072,139.4282829683187,35.38734765882859,29.641568326950072,26
0.157953530550003,6.298614501953125,0.7618535448950517,VEHICLE,0.0948843096761558,0.2154846498467642,11577183.0,0.0060065085999667,0.3461347222328186,33.01709747314453,2023-07-01T13:01:25.804541+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42828998357115,35.387345306306656,29.64499487876892,139.42828268813278,35.38734659575198,29.64499487876892,26
0.1723044961690902,7.845108032226562,0.7556189209353834,VEHICLE,0.0326023633075637,0.2328614989457785,11577183.0,0.0046571339480578,0.3503369688987732,32.961082458496094,2023-07-01T13:01:25.911922+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829053200083,35.38734463493619,29.643984937667845,139.42828254347214,35.38734604688303,29.643984937667845,26
0.1719526797533035,8.077972412109375,0.7601029937064943,VEHICLE,0.1182300901800797,0.2323052974850334,11577183.0,0.0056193675845861,0.3498320281505584,32.94330978393555,2023-07-01T13:01:26.014200+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829055503748,35.3873456460306,29.64568283557892,139.4282827991216,35.38734701686386,29.64568283557892,26
0.1862107217311859,8.574203491210938,0.7674086968011045,VEHICLE,0.1749117521246138,0.2501354086138203,11577183.0,0.0045030885376036,0.3543347418308258,32.97212600708008,2023-07-01T13:01:26.116509+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.4282907013621,35.38734639574051,29.64484229087829,139.42828299443414,35.387347757915315,29.64484229087829,26
0.1876476258039474,9.914352416992188,0.776515665933443,VEHICLE,0.2605768330671817,0.2523597926193782,11577183.0,0.0049368669278919,0.3545391261577606,33.012630462646484,2023-07-01T13:01:26.213664+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829173763903,35.38734744494452,29.645855927467345,139.42828330478028,35.38734893542528,29.645855927467345,26
0.2071448415517807,11.347671508789062,0.7500587002468072,VEHICLE,0.1032849046791552,0.2767687467161429,11577183.0,0.0048283282667398,0.3606389164924621,33.11305236816406,2023-07-01T13:01:26.315936+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829179576975,35.387345837387585,29.64623143672943,139.42828290253632,35.38734740923813,29.64623143672943,26
0.2193665653467178,12.599563598632812,0.7413829854230334,VEHICLE,0.038969201939107,0.2915313488895646,11577183.0,0.0050667976029217,0.3640615940093994,33.261329650878906,2023-07-01T13:01:26.418207+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829180691697,35.38734422915734,29.64703812599182,139.42828249803154,35.387345874473056,29.64703812599182,26
0.2261202186346054,13.335052490234377,0.746504807762218,VEHICLE,0.1466081999416281,0.2993276004565837,11577183.0,0.0015977508155629,0.3657432496547699,33.48875427246094,2023-07-01T13:01:26.518370+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829172762708,35.38734288778594,29.642908000946044,139.42828215607636,35.38734457568913,29.642908000946044,26
0.1678697168827057,11.915863037109377,0.7465757386354603,VEHICLE,0.1521721443056253,0.2280608168658985,11577183.0,-0.0034030508249998,0.3480030298233032,33.78227233886719,2023-07-01T13:01:26.617760+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829045154446,35.38734668503486,29.63626923561096,139.42828305616777,35.38734799214397,29.63626923561096,26
0.1767791807651519,13.024612426757812,0.7547293108031773,VEHICLE,0.2251963760148347,0.2392788160780442,11577183.0,-0.0017283951165154,0.3522602617740631,34.13418960571289,2023-07-01T13:01:26.718164+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829159288462,35.38734753185125,29.63814558982849,139.42828332022296,35.38734899401769,29.63814558982849,26
0.1908068060874939,14.431015014648438,0.7362069255841839,VEHICLE,0.1425192026551018,0.2570647745604985,11577183.0,-0.0008788938866928,0.3575852215290069,34.50749969482422,2023-07-01T13:01:26.817210+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42829201761185,35.38734666722936,29.63909044265747,139.42828312138974,35.38734823960813,29.63909044265747,26
0.1386158019304275,5.458297729492188,0.7702841177423608,VEHICLE,0.1541335380732568,0.1907156356044854,11577183.0,0.0003210373106412,0.3434596359729767,34.82244110107422,2023-07-01T13:01:26.919103+09:00,381.0,vista-p90-3,2023-07-01 13:00:00+09:00,139.42828601899996,35.38734428860011,29.64057304859161,139.42828225512287,35.387344952344094,29.64057304859161,26
