vertical_position_uncertainty,heading,horizontal_speed_uncertainty,classification,horizontal_speed,horizontal_position_uncertainty,id,vertical_velocity,vertical_velocity_uncertainty,heading_uncertainty,timestamp,map_link_id,sensor_id,query_since,lon,lat,alt,map_matched_lon,map_matched_lat,map_matched_alt,cluster_id_predicted
0.0818328410387039,-170.30233001708984,0.819332041909881,VEHICLE,0.1493155256208516,0.1413093460431722,5490630.0,0.0105830933898687,0.143128901720047,9.596229553222656,2023-07-01T13:07:23.239322+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842514418777,35.38768364687872,28.761684107780457,139.4284362127822,35.387681741887874,28.761684107780457,195207
0.0825133472681045,-170.22164154052734,0.8243306036466347,VEHICLE,0.1567907953965672,0.1470528226906285,5490630.0,0.0102906571701169,0.1448458433151245,9.60915470123291,2023-07-01T13:07:23.339364+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842531259072,35.387683457632406,28.762477564811707,139.42843617339133,35.38768158840447,28.762477564811707,195207
0.0819549933075904,-170.20201873779297,0.8243300842190145,VEHICLE,0.1143951571555074,0.1466211769862746,5490630.0,0.0089433714747428,0.1453151106834411,9.62153148651123,2023-07-01T13:07:23.439064+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284253877623,35.38768347263593,28.762297797203065,139.42843618025896,35.38768161516364,28.762297797203065,195207
0.0829847902059555,-170.160400390625,0.8264732508855264,VEHICLE,0.1052774209977449,0.1509098091868365,5490630.0,0.0079777063801884,0.1467673331499099,9.636414527893066,2023-07-01T13:07:23.539048+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284254496208,35.387683395646675,28.762334156036378,139.42843616395257,35.38768155162717,28.762334156036378,195207
0.0866528004407882,-170.15106201171875,0.8316458640938579,VEHICLE,0.0991243192190645,0.1628836107909697,5490630.0,0.0080894902348518,0.1497737020254135,9.655884742736816,2023-07-01T13:07:23.638794+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.428425585201,35.38768330449677,28.76323561668396,139.42843614728423,35.38768148668039,28.76323561668396,195207
0.0820723697543144,-169.8316650390625,0.8202849494098932,VEHICLE,0.1871895270776422,0.1440665855178069,5490630.0,0.0031150551512837,0.146118551492691,9.675141334533691,2023-07-01T13:07:23.738830+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842517417068,35.38768290713007,28.75963847637177,139.42843603222826,35.38768103837423,28.75963847637177,195207
0.0828441381454467,-169.79337310791016,0.8232997458744713,VEHICLE,0.11765272146285,0.1482969600010255,5490630.0,0.0061150793917477,0.1470939368009567,9.700313568115234,2023-07-01T13:07:23.838422+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842521133628,35.38768300711156,28.76259570121765,139.42843605837484,35.387681140252184,28.76259570121765,195207
0.0863987281918525,-169.74616241455078,0.8285841753520372,VEHICLE,0.0855695366560328,0.1604014679310531,5490630.0,0.004727407824248,0.1498191505670547,9.73219871520996,2023-07-01T13:07:23.938522+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842526780353,35.38768301744469,28.76199834346772,139.4284360633033,35.387681159455525,28.76199834346772,195207
0.0871738940477371,-169.68362426757812,0.8261978451376417,VEHICLE,0.067845756472095,0.1596297988325475,5490630.0,0.0083203101530671,0.1500190794467926,9.767654418945312,2023-07-01T13:07:24.038093+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842529745926,35.38768300691879,28.765646862983704,139.42843606197064,35.387681154262985,28.765646862983704,195207
0.0874517783522605,-169.50247955322266,0.8236829945085015,VEHICLE,0.0550407447210691,0.1578524563398369,5490630.0,0.0089088855311274,0.1497118920087814,9.810035705566406,2023-07-01T13:07:24.140419+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284251352697,35.3876830199577,28.767021465301514,139.42843605831447,35.387681140017065,28.767021465301514,195207
0.0862455070018768,-169.4278335571289,0.8215195691527971,VEHICLE,0.0103260919806691,0.1529026720299194,5490630.0,0.0054390914738178,0.1486314982175827,9.85754680633545,2023-07-01T13:07:24.240420+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842516354662,35.38768315089119,28.76481120586396,139.42843609169273,35.38768127007258,28.76481120586396,195207
0.0867306292057037,-169.3962631225586,0.8233849438868224,VEHICLE,0.014274593201327,0.1549497662930374,5490630.0,0.0083282645791769,0.1490657478570938,9.857666015625,2023-07-01T13:07:24.340255+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284251361085,35.387683129376754,28.76793937683105,139.42843608524402,35.38768124494571,28.76793937683105,195207
0.0879687815904617,-169.3057861328125,0.8249683279994755,VEHICLE,0.0432089279549077,0.1588768471733173,5490630.0,-0.0010833699489012,0.1499836891889572,9.86269474029541,2023-07-01T13:07:24.440267+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842498431,35.38768302089596,28.76033751964569,139.42843605215916,35.387681116033384,28.76033751964569,195207
0.084763690829277,-168.83098602294922,0.8178528997568351,VEHICLE,0.1736507698254791,0.1480922345565794,5490630.0,0.0010670875199139,0.1475240439176559,9.868815422058104,2023-07-01T13:07:24.539928+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842397530546,35.387682596492176,28.762163090705872,139.42843590516216,35.38768054327148,28.762163090705872,195207
0.0855914279818534,-168.90554809570312,0.8210321819600062,VEHICLE,0.1401677161968563,0.1526388221177967,5490630.0,-0.0015441545983776,0.1484005004167556,9.876482009887695,2023-07-01T13:07:24.636987+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842422597838,35.38768253107048,28.759932804107667,139.4284358996862,35.38768052193496,28.759932804107667,195207
0.0813190937042236,-168.65415954589844,0.8127540400105148,VEHICLE,0.0602305625483019,0.140260562991276,5490630.0,-0.0169596001505851,0.145196184515953,9.882330894470217,2023-07-01T13:07:24.739380+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.428423852621,35.38768277911767,28.745984601974488,139.4284359448597,35.38768069794978,28.745984601974488,195207
0.0803578272461891,-168.72261810302734,0.8146545872891404,VEHICLE,0.0137293870688352,0.1408924573192043,5490630.0,-0.0173670370131731,0.1451347172260284,9.89569854736328,2023-07-01T13:07:24.836776+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842404794456,35.387682874574494,28.74390678405761,139.42843597658458,35.38768082156319,28.74390678405761,195207
